"UMI_cellID","UMI_transID","target","x","y","z","tLLR_maxCellType","score_tLLR_maxCellType","SVM_class","transComp"
"c_1_51_238",496160,"OR4C16",6402.62914002933,-4988.54151042202,5.6,"Acinar.1",-2.34699546440376,1,"intraC"
"c_1_51_238",496161,"NLE1",6402.99010292213,-4988.54151042202,1.6,"Acinar.1",-1.6539106825439,1,"intraC"
"c_1_51_238",496162,"YWHAQ",6403.11026494193,-4988.54151042202,4,"Acinar.1",-0.736045472690341,1,"intraC"
"c_1_51_238",496163,"YWHAQ",6403.11026494193,-4988.54151042202,3.2,"Acinar.1",-0.736045472690341,1,"intraC"
"c_1_51_238",496164,"COX6A2",6403.11026494193,-4988.54151042202,3.2,"Acinar.1",-0.723628935148858,1,"intraC"
"c_1_51_238",496165,"PSMB4",6396.25435414589,-4988.42134840223,5.6,"Acinar.1",-1.34758041303474,1,"intraC"
"c_1_51_238",496166,"PNLIP",6396.25435414589,-4988.42134840223,0.8,"Acinar.1",0,1,"intraC"
"c_1_51_238",496167,"PLA2G1B",6396.73547905847,-4988.42134840223,5.6,"Acinar.1",0,1,"intraC"
"c_1_51_238",496168,"PLA2G1B",6396.73547905847,-4988.42134840223,4.8,"Acinar.1",0,1,"intraC"
"c_1_51_238",496169,"PRSS1",6396.73547905847,-4988.42134840223,5.6,"Acinar.1",0,1,"intraC"
"c_1_51_238",496170,"CTRC",6399.98319142681,-4988.42134840223,5.6,"Acinar.1",0,1,"intraC"
"c_1_51_238",496171,"CPA1",6402.02785309695,-4988.42134840223,4.8,"Acinar.1",0,1,"intraC"
"c_1_51_238",496172,"CPA1",6402.02785309695,-4988.42134840223,5.6,"Acinar.1",0,1,"intraC"
"c_1_51_238",496173,"RPS19",6402.38833915633,-4988.42134840223,4,"Acinar.1",-0.155380216146136,1,"intraC"
"c_1_51_238",496174,"CPA1",6402.86946406892,-4988.42134840223,4,"Acinar.1",0,1,"intraC"
"c_1_51_238",496175,"CPB1",6403.23042696172,-4988.42134840223,3.2,"Acinar.1",0,1,"intraC"
"c_1_51_238",496176,"CARD8",6403.23042696172,-4988.42134840223,0,"Acinar.1",-1.10671957917022,1,"intraC"
"c_1_51_238",496177,"CNPY3",6403.47122783472,-4988.42134840223,2.4,"Acinar.1",-1.47386601480386,1,"intraC"
"c_1_51_238",496178,"RFPL4A",6397.33676599086,-4988.30118638243,5.6,"Acinar.1",0,1,"intraC"
"c_1_51_238",496179,"CPB1",6397.57756686387,-4988.30118638243,5.6,"Acinar.1",0,1,"intraC"
"c_1_51_238",496180,"REG1A",6399.26126564122,-4988.30118638243,5.6,"Acinar.1",-0.280114121363994,1,"intraC"
"c_1_51_238",496181,"THAP3",6401.06560327178,-4988.30118638243,4.8,"Acinar.1",-1.39726499721328,1,"intraC"
"c_1_51_238",496182,"FOXK1",6401.42608933116,-4988.30118638243,2.4,"Acinar.1",-0.626965155982589,1,"intraC"
"c_1_51_238",496183,"AMY1C",6401.66689020415,-4988.30118638243,5.6,"Acinar.1",0,1,"intraC"
"c_1_51_238",496184,"CELA3B",6401.90721424374,-4988.30118638243,4,"Acinar.1",0,1,"intraC"
"c_1_51_238",496185,"CELA3B",6401.90721424374,-4988.30118638243,4.8,"Acinar.1",0,1,"intraC"
"c_1_51_238",496186,"RPL36AL",6402.14801511675,-4988.30118638243,4.8,"Acinar.1",-0.0394524929491347,1,"intraC"
"c_1_51_238",496187,"CPA1",6402.38833915633,-4988.30118638243,4,"Acinar.1",0,1,"intraC"
"c_1_51_238",496188,"PNLIP",6402.99010292213,-4988.30118638243,2.4,"Acinar.1",0,1,"intraC"
"c_1_51_238",496189,"PNLIP",6402.99010292213,-4988.30118638243,3.2,"Acinar.1",0,1,"intraC"
"c_1_51_238",496190,"RARRES2",6397.81789090345,-4988.18102436264,5.6,"Acinar.1",-0.167532652883205,1,"intraC"
"c_1_51_238",496191,"CELA3B",6398.65997870884,-4988.18102436264,5.6,"Acinar.1",0,1,"intraC"
"c_1_51_238",496192,"PRSS1",6401.30592731136,-4988.18102436264,5.6,"Acinar.1",0,1,"intraC"
"c_1_51_238",496193,"PRSS1",6401.30592731136,-4988.18102436264,4.8,"Acinar.1",0,1,"intraC"
"c_1_51_238",496194,"ZNF596",6402.14801511675,-4988.18102436264,4.8,"Acinar.1",-1.15548307308655,1,"intraC"
"c_1_51_238",496195,"PLA2G1B",6402.62914002933,-4988.18102436264,3.2,"Acinar.1",0,1,"intraC"
"c_1_51_238",496196,"RPS4X",6397.21660397107,-4988.06038550944,4,"Acinar.1",-0.0497023833919803,1,"intraC"
"c_1_51_238",496197,"RPS4X",6397.21660397107,-4988.06038550944,4.8,"Acinar.1",-0.0497023833919803,1,"intraC"
"c_1_51_238",496198,"CELA3A",6397.69772888366,-4988.06038550944,5.6,"Acinar.1",0,1,"intraC"
"c_1_51_238",496199,"RPS2",6398.05869177645,-4988.06038550944,5.6,"Acinar.1",-0.124047755578008,1,"intraC"
"c_1_51_238",496200,"ZNF761",6398.17885379624,-4988.06038550944,5.6,"Acinar.1",0,1,"intraC"
"c_1_51_238",496201,"ACTR1B",6398.29901581604,-4988.06038550944,0,"Acinar.1",-1.1480415527685,1,"intraC"
"c_1_51_238",496202,"HSPD1",6398.41917783583,-4988.06038550944,5.6,"Acinar.1",-0.379903295653468,1,"intraC"
"c_1_51_238",496203,"FIS1",6399.14110362142,-4988.06038550944,5.6,"Acinar.1",-0.153259563731112,1,"intraC"
"c_1_51_238",496204,"MICALL2",6401.18576529157,-4988.06038550944,2.4,"Acinar.1",-1.88654733245494,1,"intraC"
"c_1_51_238",496205,"CPA1",6401.78705222395,-4988.06038550944,4.8,"Acinar.1",0,1,"intraC"
"c_1_51_238",496206,"CPA1",6401.78705222395,-4988.06038550944,5.6,"Acinar.1",0,1,"intraC"
"c_1_51_238",496207,"CARD8",6401.90721424374,-4988.06038550944,2.4,"Acinar.1",-1.10671957917022,1,"intraC"
"c_1_51_238",496208,"AMY1C",6402.62914002933,-4988.06038550944,3.2,"Acinar.1",0,1,"intraC"
"c_1_51_238",496209,"PRSS1",6402.74930204912,-4988.06038550944,4,"Acinar.1",0,1,"intraC"
"c_1_51_238",496210,"DOCK3",6402.86946406892,-4988.06038550944,3.2,"Acinar.1",-1.87471127843119,1,"intraC"
"c_1_51_238",496211,"EEF1G",6402.86946406892,-4988.06038550944,3.2,"Acinar.1",-0.287537201374896,1,"intraC"
"c_1_51_238",496212,"DDX10",6396.61531703869,-4987.94022348963,3.2,"Acinar.1",-1.35852544608758,1,"intraC"
"c_1_51_238",496213,"PRSS3",6397.45692801066,-4987.94022348963,4,"Acinar.1",0,1,"intraC"
"c_1_51_238",496214,"HDX",6398.53981668905,-4987.94022348963,4.8,"Acinar.1",-0.347545398169364,1,"intraC"
"c_1_51_238",496215,"HDX",6398.53981668905,-4987.94022348963,4,"Acinar.1",-0.347545398169364,1,"intraC"
"c_1_51_238",496216,"PGLS",6399.98319142681,-4987.94022348963,5.6,"Acinar.1",-0.928842585592305,1,"intraC"
"c_1_51_238",496217,"PNMT",6400.22351546639,-4987.94022348963,5.6,"Acinar.1",-0.8067231634418,1,"intraC"
"c_1_51_238",496218,"CPAMD8",6400.22351546639,-4987.94022348963,4.8,"Acinar.1",-0.0227283108335081,1,"intraC"
"c_1_51_238",496219,"CARD8",6400.58447835918,-4987.94022348963,2.4,"Acinar.1",-1.10671957917022,1,"intraC"
"c_1_51_238",496220,"PTMA",6401.30592731136,-4987.94022348963,5.6,"Acinar.1",-0.541336778859426,1,"intraC"
"c_1_51_238",496221,"CPA1",6402.02785309695,-4987.94022348963,3.2,"Acinar.1",0,1,"intraC"
"c_1_51_238",496222,"CPA1",6402.14801511675,-4987.94022348963,4.8,"Acinar.1",0,1,"intraC"
"c_1_51_238",496223,"RPL26",6402.38833915633,-4987.94022348963,5.6,"Acinar.1",-0.136359040847551,1,"intraC"
"c_1_51_238",496224,"CPA1",6402.50897800954,-4987.94022348963,4,"Acinar.1",0,1,"intraC"
"c_1_51_238",496225,"CPA2",6402.62914002933,-4987.94022348963,2.4,"Acinar.1",0,1,"intraC"
"c_1_51_238",496226,"LYSMD4",6402.86946406892,-4987.94022348963,3.2,"Acinar.1",-1.85279192287693,1,"intraC"
"c_1_51_238",496227,"LYSMD4",6402.86946406892,-4987.94022348963,2.4,"Acinar.1",-1.85279192287693,1,"intraC"
"c_1_51_238",496228,"STX10",6396.97580309807,-4987.82006146984,5.6,"Acinar.1",-0.293777027197052,1,"intraC"
"c_1_51_238",496229,"PPARA",6397.45692801066,-4987.82006146984,4,"Acinar.1",0,1,"intraC"
"c_1_51_238",496230,"PPARA",6397.57756686387,-4987.82006146984,4.8,"Acinar.1",0,1,"intraC"
"c_1_51_238",496231,"PRSS3",6397.57756686387,-4987.82006146984,4.8,"Acinar.1",0,1,"intraC"
"c_1_51_238",496232,"SPINK1",6398.41917783583,-4987.82006146984,5.6,"Acinar.1",-0.0059743872601894,1,"intraC"
"c_1_51_238",496233,"PRSS1",6399.14110362142,-4987.82006146984,4.8,"Acinar.1",0,1,"intraC"
"c_1_51_238",496234,"PRSS1",6399.14110362142,-4987.82006146984,4,"Acinar.1",0,1,"intraC"
"c_1_51_238",496235,"TM2D3",6401.06560327178,-4987.82006146984,0.8,"Acinar.1",-1.82327520696746,1,"intraC"
"c_1_51_238",496236,"REG1B",6401.66689020415,-4987.82006146984,4.8,"Acinar.1",-0.937428673941866,1,"intraC"
"c_1_51_238",496237,"REG1B",6401.66689020415,-4987.82006146984,5.6,"Acinar.1",-0.937428673941866,1,"intraC"
"c_1_51_238",496238,"RPS27",6402.02785309695,-4987.82006146984,5.6,"Acinar.1",-0.145703677003742,1,"intraC"
"c_1_51_238",496239,"CYB561",6402.26817713654,-4987.82006146984,4.8,"Acinar.1",-2.20978651210721,1,"intraC"
"c_1_51_238",496240,"CYB561",6402.26817713654,-4987.82006146984,5.6,"Acinar.1",-2.20978651210721,1,"intraC"
"c_1_51_238",496241,"RPS25",6402.26817713654,-4987.82006146984,3.2,"Acinar.1",-0.273425431324383,1,"intraC"
"c_1_51_238",496242,"EXTL1",6402.99010292213,-4987.82006146984,0.8,"Acinar.1",-0.771915890929382,1,"intraC"
"c_1_51_238",496243,"CLPS",6403.11026494193,-4987.82006146984,2.4,"Acinar.1",0,1,"intraC"
"c_1_51_238",496244,"PRSS3",6396.61531703869,-4987.69989945005,3.2,"Acinar.1",0,1,"intraC"
"c_1_51_238",496245,"RPS2",6397.21660397107,-4987.69989945005,4.8,"Acinar.1",-0.124047755578008,1,"intraC"
"c_1_51_238",496246,"KCNAB2",6398.29901581604,-4987.69989945005,2.4,"Acinar.1",-1.44440774246641,1,"intraC"
"c_1_51_238",496247,"PDXK",6400.46431633939,-4987.69989945005,4.8,"Acinar.1",-1.32452195649233,1,"intraC"
"c_1_51_238",496248,"PDXK",6400.46431633939,-4987.69989945005,4,"Acinar.1",-1.32452195649233,1,"intraC"
"c_1_51_238",496249,"LDLRAP1",6400.82480239877,-4987.69989945005,1.6,"Acinar.1",-1.0443554831176,1,"intraC"
"c_1_51_238",496250,"BCAR1",6401.42608933116,-4987.69989945005,5.6,"Acinar.1",-0.781503645999191,1,"intraC"
"c_1_51_238",496251,"REG1B",6401.42608933116,-4987.69989945005,3.2,"Acinar.1",-0.937428673941866,1,"intraC"
"c_1_51_238",496252,"CA12",6403.23042696172,-4987.69989945005,0,"Acinar.1",-1.1184989367028,1,"intraC"
"c_1_51_238",496253,"TARS1",6397.33676599086,-4987.57926059684,5.6,"Acinar.1",-0.854315900513726,1,"intraC"
"c_1_51_238",496254,"TARS1",6397.33676599086,-4987.57926059684,4.8,"Acinar.1",-0.854315900513726,1,"intraC"
"c_1_51_238",496255,"ZNF488",6398.90030274843,-4987.57926059684,0,"Acinar.1",-1.04328532982882,1,"intraC"
"c_1_51_238",496256,"EBNA1BP2",6400.58447835918,-4987.57926059684,5.6,"Acinar.1",-0.669844291111428,1,"intraC"
"c_1_51_238",496257,"PTMA",6400.70464037899,-4987.57926059684,4,"Acinar.1",-0.541336778859426,1,"intraC"
"c_1_51_238",496258,"CPA1",6400.94496441856,-4987.57926059684,4,"Acinar.1",0,1,"intraC"
"c_1_51_238",496259,"CRB3",6401.66689020415,-4987.57926059684,0.8,"Acinar.1",-0.613432505858647,1,"intraC"
"c_1_51_238",496260,"BTNL3",6401.90721424374,-4987.57926059684,4,"Acinar.1",-1.32321849033794,1,"intraC"
"c_1_51_238",496261,"ATP6V1A",6401.90721424374,-4987.57926059684,3.2,"Acinar.1",-1.12933636971925,1,"intraC"
"c_1_51_238",496262,"CARD8",6402.02785309695,-4987.57926059684,2.4,"Acinar.1",-1.10671957917022,1,"intraC"
"c_1_51_238",496263,"CELA3B",6398.05869177645,-4987.45909857705,2.4,"Acinar.1",0,1,"intraC"
"c_1_51_238",496264,"KCNAB2",6398.53981668905,-4987.45909857705,2.4,"Acinar.1",-1.44440774246641,1,"intraC"
"c_1_51_238",496265,"PNLIP",6399.02094160163,-4987.45909857705,5.6,"Acinar.1",0,1,"intraC"
"c_1_51_238",496266,"CELA3A",6400.22351546639,-4987.45909857705,3.2,"Acinar.1",0,1,"intraC"
"c_1_51_238",496267,"FAM20C",6400.82480239877,-4987.45909857705,4.8,"Acinar.1",-2.50668436637825,1,"intraC"
"c_1_51_238",496268,"GP2",6400.94496441856,-4987.45909857705,5.6,"Acinar.1",0,1,"intraC"
"c_1_51_238",496269,"ZBTB26",6400.94496441856,-4987.45909857705,5.6,"Acinar.1",-0.806976383348996,1,"intraC"
"c_1_51_238",496270,"CLDN10",6401.78705222395,-4987.45909857705,4,"Acinar.1",-1.50628680047722,1,"intraC"
"c_1_51_238",496271,"CLDN10",6401.78705222395,-4987.45909857705,4.8,"Acinar.1",-1.50628680047722,1,"intraC"
"c_1_51_238",496272,"ABCG4",6401.90721424374,-4987.45909857705,4,"Acinar.1",-0.721521833962038,1,"intraC"
"c_1_51_238",496273,"PNLIP",6401.90721424374,-4987.45909857705,4,"Acinar.1",0,1,"intraC"
"c_1_51_238",496274,"DERL1",6402.02785309695,-4987.45909857705,4.8,"Acinar.1",-0.701301696214589,1,"intraC"
"c_1_51_238",496275,"PNLIP",6402.26817713654,-4987.45909857705,3.2,"Acinar.1",0,1,"intraC"
"c_1_51_238",496276,"CELA3B",6402.50897800954,-4987.45909857705,3.2,"Acinar.1",0,1,"intraC"
"c_1_51_238",496277,"REG1A",6403.35058898151,-4987.45909857705,0,"Acinar.1",-0.280114121363994,1,"intraC"
"c_1_51_238",496278,"CELA2A",6396.49467818548,-4987.33893655726,1.6,"Acinar.1",0,1,"intraC"
"c_1_51_238",496279,"PRSS1",6396.61531703869,-4987.33893655726,3.2,"Acinar.1",0,1,"intraC"
"c_1_51_238",496280,"CACNG3",6396.61531703869,-4987.33893655726,4.8,"Acinar.1",-1.04328532982882,1,"intraC"
"c_1_51_238",496281,"ZNF488",6398.78014072863,-4987.33893655726,0,"Acinar.1",-1.04328532982882,1,"intraC"
"c_1_51_238",496282,"CELA3A",6399.38142766101,-4987.33893655726,5.6,"Acinar.1",0,1,"intraC"
"c_1_51_238",496283,"REG1B",6400.70464037899,-4987.33893655726,5.6,"Acinar.1",-0.937428673941866,1,"intraC"
"c_1_51_238",496284,"EEF1A1",6401.18576529157,-4987.33893655726,4,"Acinar.1",-0.137840377672117,1,"intraC"
"c_1_51_238",496285,"PRSS3",6401.30592731136,-4987.33893655726,5.6,"Acinar.1",0,1,"intraC"
"c_1_51_238",496286,"CPA1",6401.42608933116,-4987.33893655726,4.8,"Acinar.1",0,1,"intraC"
"c_1_51_238",496287,"CXorf38",6401.66689020415,-4987.33893655726,4.8,"Acinar.1",-0.462785214117584,1,"intraC"
"c_1_51_238",496288,"CPB1",6401.66689020415,-4987.33893655726,4,"Acinar.1",0,1,"intraC"
"c_1_51_238",496289,"CYP4B1",6401.78705222395,-4987.33893655726,5.6,"Acinar.1",-1.1931889485797,1,"intraC"
"c_1_51_238",496290,"PNLIP",6402.26817713654,-4987.33893655726,4,"Acinar.1",0,1,"intraC"
"c_1_51_238",496291,"CAPSL",6402.26817713654,-4987.33893655726,4,"Acinar.1",-0.0448215494799804,1,"intraC"
"c_1_51_238",496292,"SPINK1",6402.38833915633,-4987.33893655726,4,"Acinar.1",-0.0059743872601894,1,"intraC"
"c_1_51_238",496293,"REG1B",6402.62914002933,-4987.33893655726,4,"Acinar.1",-0.937428673941866,1,"intraC"
"c_1_51_238",496294,"CPAMD8",6402.74930204912,-4987.33893655726,2.4,"Acinar.1",-0.0227283108335081,1,"intraC"
"c_1_51_238",496295,"MGMT",6403.35058898151,-4987.33893655726,5.6,"Acinar.1",-1.00694666446077,1,"intraC"
"c_1_51_238",496296,"CELA3A",6396.73547905847,-4987.21877453746,2.4,"Acinar.1",0,1,"intraC"
"c_1_51_238",496297,"NTMT1",6397.33676599086,-4987.21877453746,1.6,"Acinar.1",-0.0462236942426149,1,"intraC"
"c_1_51_238",496298,"KCNAB2",6397.93805292325,-4987.21877453746,1.6,"Acinar.1",-1.44440774246641,1,"intraC"
"c_1_51_238",496299,"PNLIP",6398.65997870884,-4987.21877453746,5.6,"Acinar.1",0,1,"intraC"
"c_1_51_238",496300,"CPAMD8",6398.90030274843,-4987.21877453746,4.8,"Acinar.1",-0.0227283108335081,1,"intraC"
"c_1_51_238",496301,"MEI4",6399.14110362142,-4987.21877453746,4,"Acinar.1",-1.67028365477145,1,"intraC"
"c_1_51_238",496302,"MEI4",6399.14110362142,-4987.21877453746,3.2,"Acinar.1",-1.67028365477145,1,"intraC"
"c_1_51_238",496303,"CEL",6400.46431633939,-4987.21877453746,4,"Acinar.1",0,1,"intraC"
"c_1_51_238",496304,"CEL",6400.46431633939,-4987.21877453746,4.8,"Acinar.1",0,1,"intraC"
"c_1_51_238",496305,"LDLRAP1",6400.58447835918,-4987.21877453746,0.8,"Acinar.1",-1.0443554831176,1,"intraC"
"c_1_51_238",496306,"LDLRAP1",6400.58447835918,-4987.21877453746,1.6,"Acinar.1",-1.0443554831176,1,"intraC"
"c_1_51_238",496307,"AMY1C",6400.70464037899,-4987.21877453746,3.2,"Acinar.1",0,1,"intraC"
"c_1_51_238",496308,"AMY1C",6400.70464037899,-4987.21877453746,4,"Acinar.1",0,1,"intraC"
"c_1_51_238",496309,"REG1B",6400.94496441856,-4987.21877453746,4,"Acinar.1",-0.937428673941866,1,"intraC"
"c_1_51_238",496310,"PNLIP",6401.30592731136,-4987.21877453746,4.8,"Acinar.1",0,1,"intraC"
"c_1_51_238",496311,"ADAT1",6401.42608933116,-4987.21877453746,4.8,"Acinar.1",0,1,"intraC"
"c_1_51_238",496312,"REG1A",6401.78705222395,-4987.21877453746,4,"Acinar.1",-0.280114121363994,1,"intraC"
"c_1_51_238",496313,"ATXN7L2",6401.90721424374,-4987.21877453746,3.2,"Acinar.1",-0.968428368528594,1,"intraC"
"c_1_51_238",496314,"SNRPA1",6402.02785309695,-4987.21877453746,3.2,"Acinar.1",-0.823510240122785,1,"intraC"
"c_1_51_238",496315,"SNRPA1",6402.02785309695,-4987.21877453746,4,"Acinar.1",-0.823510240122785,1,"intraC"
"c_1_51_238",496316,"TNFRSF10C",6402.74930204912,-4987.21877453746,1.6,"Acinar.1",0,1,"intraC"
"c_1_51_238",496317,"CPB1",6396.37451616568,-4987.09861251767,0,"Acinar.1",0,1,"intraC"
"c_1_51_238",496318,"PPP5C",6396.49467818548,-4987.09861251767,5.6,"Acinar.1",-1.31545933663841,1,"intraC"
"c_1_51_238",496319,"SRRM2",6396.73547905847,-4987.09861251767,3.2,"Acinar.1",-0.432788669569325,1,"intraC"
"c_1_51_238",496320,"CLPS",6396.73547905847,-4987.09861251767,2.4,"Acinar.1",0,1,"intraC"
"c_1_51_238",496321,"CLPS",6396.73547905847,-4987.09861251767,3.2,"Acinar.1",0,1,"intraC"
"c_1_51_238",496322,"PRSS1",6398.05869177645,-4987.09861251767,5.6,"Acinar.1",0,1,"intraC"
"c_1_51_238",496323,"PRSS3",6398.78014072863,-4987.09861251767,1.6,"Acinar.1",0,1,"intraC"
"c_1_51_238",496324,"PRSS3",6400.82480239877,-4987.09861251767,3.2,"Acinar.1",0,1,"intraC"
"c_1_51_238",496325,"PNLIP",6400.82480239877,-4987.09861251767,5.6,"Acinar.1",0,1,"intraC"
"c_1_51_238",496326,"CEL",6401.06560327178,-4987.09861251767,4.8,"Acinar.1",0,1,"intraC"
"c_1_51_238",496327,"ARPC2",6401.54672818436,-4987.09861251767,5.6,"Acinar.1",-1.42449095530715,1,"intraC"
"c_1_51_238",496328,"CPA1",6402.02785309695,-4987.09861251767,4.8,"Acinar.1",0,1,"intraC"
"c_1_51_238",496329,"CPA2",6402.38833915633,-4987.09861251767,2.4,"Acinar.1",0,1,"intraC"
"c_1_51_238",496330,"CPA2",6402.38833915633,-4987.09861251767,3.2,"Acinar.1",0,1,"intraC"
"c_1_51_238",496331,"PRSS1",6403.23042696172,-4987.09861251767,1.6,"Acinar.1",0,1,"intraC"
"c_1_51_238",496332,"PRSS1",6403.23042696172,-4987.09861251767,2.4,"Acinar.1",0,1,"intraC"
"c_1_51_238",496333,"REG1A",6396.49467818548,-4986.97797366447,1.6,"Acinar.1",-0.280114121363994,1,"intraC"
"c_1_51_238",496334,"BCKDHB",6396.85564107828,-4986.97797366447,5.6,"Acinar.1",-0.994777657154302,1,"intraC"
"c_1_51_238",496335,"BCKDHB",6396.85564107828,-4986.97797366447,4.8,"Acinar.1",-0.994777657154302,1,"intraC"
"c_1_51_238",496336,"REG1A",6396.97580309807,-4986.97797366447,0,"Acinar.1",-0.280114121363994,1,"intraC"
"c_1_51_238",496337,"NRG2",6397.21660397107,-4986.97797366447,0.8,"Acinar.1",-1.15290300457662,1,"intraC"
"c_1_51_238",496338,"FTL",6398.90030274843,-4986.97797366447,4,"Acinar.1",-1.64985316002448,1,"intraC"
"c_1_51_238",496339,"OR4F15",6399.7423905538,-4986.97797366447,2.4,"Acinar.1",-2.55353060801695,1,"intraC"
"c_1_51_238",496340,"KRTAP10-10",6400.58447835918,-4986.97797366447,5.6,"Acinar.1",0,1,"intraC"
"c_1_51_238",496341,"CEL",6401.06560327178,-4986.97797366447,4,"Acinar.1",0,1,"intraC"
"c_1_51_238",496342,"CRB3",6401.54672818436,-4986.97797366447,0.8,"Acinar.1",-0.613432505858647,1,"intraC"
"c_1_51_238",496343,"MYL12A",6402.26817713654,-4986.97797366447,0.8,"Acinar.1",-1.12429988240174,1,"intraC"
"c_1_51_238",496344,"REG1B",6403.47122783472,-4986.97797366447,4.8,"Acinar.1",-0.937428673941866,1,"intraC"
"c_1_51_238",496345,"CELA2A",6396.25435414589,-4986.85781164466,0,"Acinar.1",0,1,"intraC"
"c_1_51_238",496346,"TOLLIP",6396.25435414589,-4986.85781164466,3.2,"Acinar.1",-1.32774467031663,1,"intraC"
"c_1_51_238",496347,"TOLLIP",6396.25435414589,-4986.85781164466,4,"Acinar.1",-1.32774467031663,1,"intraC"
"c_1_51_238",496348,"CELA2A",6396.37451616568,-4986.85781164466,0.8,"Acinar.1",0,1,"intraC"
"c_1_51_238",496349,"PNLIP",6399.38142766101,-4986.85781164466,5.6,"Acinar.1",0,1,"intraC"
"c_1_51_238",496350,"PNLIP",6400.1033534466,-4986.85781164466,5.6,"Acinar.1",0,1,"intraC"
"c_1_51_238",496351,"CPA1",6400.22351546639,-4986.85781164466,4,"Acinar.1",0,1,"intraC"
"c_1_51_238",496352,"RPS8",6400.70464037899,-4986.85781164466,4,"Acinar.1",-0.232738042980633,1,"intraC"
"c_1_51_238",496353,"RPS8",6400.70464037899,-4986.85781164466,4.8,"Acinar.1",-0.232738042980633,1,"intraC"
"c_1_51_238",496354,"CPA1",6400.94496441856,-4986.85781164466,4.8,"Acinar.1",0,1,"intraC"
"c_1_51_238",496355,"CPA1",6401.06560327178,-4986.85781164466,2.4,"Acinar.1",0,1,"intraC"
"c_1_51_238",496356,"PRSS3",6401.06560327178,-4986.85781164466,3.2,"Acinar.1",0,1,"intraC"
"c_1_51_238",496357,"PRSS1",6401.06560327178,-4986.85781164466,5.6,"Acinar.1",0,1,"intraC"
"c_1_51_238",496358,"CPA1",6401.42608933116,-4986.85781164466,4.8,"Acinar.1",0,1,"intraC"
"c_1_51_238",496359,"CPB1",6401.42608933116,-4986.85781164466,4,"Acinar.1",0,1,"intraC"
"c_1_51_238",496360,"CPB1",6401.54672818436,-4986.85781164466,4.8,"Acinar.1",0,1,"intraC"
"c_1_51_238",496361,"FOXM1",6401.54672818436,-4986.85781164466,4,"Acinar.1",-0.4980342630229,1,"intraC"
"c_1_51_238",496362,"PRSS1",6401.78705222395,-4986.85781164466,4,"Acinar.1",0,1,"intraC"
"c_1_51_238",496363,"RPL41",6401.78705222395,-4986.85781164466,4.8,"Acinar.1",-0.155245415148823,1,"intraC"
"c_1_51_238",496364,"TPP1",6402.02785309695,-4986.85781164466,4,"Acinar.1",-1.7231943775624,1,"intraC"
"c_1_51_238",496365,"AGR3",6402.26817713654,-4986.85781164466,1.6,"Acinar.1",-0.978887743086524,1,"intraC"
"c_1_51_238",496366,"HNRNPD",6402.50897800954,-4986.85781164466,3.2,"Acinar.1",-0.860951790486181,1,"intraC"
"c_1_51_238",496367,"CELA3A",6396.1341921261,-4986.73764962487,5.6,"Acinar.1",0,1,"intraC"
"c_1_51_238",496368,"DNAJC12",6396.61531703869,-4986.73764962487,4.8,"Acinar.1",-0.897696712532607,1,"intraC"
"c_1_51_238",496369,"CELA3B",6396.61531703869,-4986.73764962487,0.8,"Acinar.1",0,1,"intraC"
"c_1_51_238",496370,"DNAJC12",6396.61531703869,-4986.73764962487,4,"Acinar.1",-0.897696712532607,1,"intraC"
"c_1_51_238",496371,"RPS2",6397.45692801066,-4986.73764962487,1.6,"Acinar.1",-0.124047755578008,1,"intraC"
"c_1_51_238",496372,"PRSS1",6397.81789090345,-4986.73764962487,0.8,"Acinar.1",0,1,"intraC"
"c_1_51_238",496373,"MEI4",6398.41917783583,-4986.73764962487,0,"Acinar.1",-1.67028365477145,1,"intraC"
"c_1_51_238",496374,"FBLN1",6398.53981668905,-4986.73764962487,4.8,"Acinar.1",-3.34892683088533,1,"intraC"
"c_1_51_238",496375,"SRP54",6399.14110362142,-4986.73764962487,4.8,"Acinar.1",-0.995546214579301,1,"intraC"
"c_1_51_238",496376,"MRPL49",6399.14110362142,-4986.73764962487,4.8,"Acinar.1",-0.784507487858253,1,"intraC"
"c_1_51_238",496377,"HSPA8",6399.14110362142,-4986.73764962487,4.8,"Acinar.1",-0.36701848172465,1,"intraC"
"c_1_51_238",496378,"SYPL1",6399.26126564122,-4986.73764962487,4,"Acinar.1",-0.883501604230498,1,"intraC"
"c_1_51_238",496379,"PARK7",6399.26126564122,-4986.73764962487,4,"Acinar.1",-0.717899121601461,1,"intraC"
"c_1_51_238",496380,"REG1A",6399.8625525736,-4986.73764962487,4,"Acinar.1",-0.280114121363994,1,"intraC"
"c_1_51_238",496381,"PNLIP",6401.18576529157,-4986.73764962487,4.8,"Acinar.1",0,1,"intraC"
"c_1_51_238",496382,"EIF3J",6401.18576529157,-4986.73764962487,4,"Acinar.1",-0.382791130695658,1,"intraC"
"c_1_51_238",496383,"PRSS1",6401.78705222395,-4986.73764962487,0,"Acinar.1",0,1,"intraC"
"c_1_51_238",496384,"RPL11",6402.14801511675,-4986.73764962487,3.2,"Acinar.1",-0.555757920774022,1,"intraC"
"c_1_51_238",496385,"CPB1",6402.14801511675,-4986.73764962487,1.6,"Acinar.1",0,1,"intraC"
"c_1_51_238",496386,"RPL11",6402.26817713654,-4986.73764962487,2.4,"Acinar.1",-0.555757920774022,1,"intraC"
