cluster,cluster_expr,clusterprime_expr,gene,cluster_prop,clusterprime_prop,ncells,typ,fold_change,fold_change_prop
epithelial,0.543660545472929,0.212989609015016,ACTN4,0.480299605548908,0.120274660366214,45126,celltype,2.55252144922525,3.99335657308435
epithelial,0.153246744349725,0.140285340859688,ACTR10,0.183242476621017,0.0672917897223863,45126,celltype,1.09239314250946,2.7231030319893
epithelial,0.14778771916128,0.171945622090787,ACTR1A,0.188494437796392,0.0930005906674542,45126,celltype,0.859502657667248,2.02680903899201
epithelial,0.317718744341587,0.169155097974622,ACTR1B,0.346119753578868,0.0895747194329593,45126,celltype,1.87826880860105,3.86403391235756
epithelial,0.471666945501991,0.285082759815693,ACTR2,0.439502725701369,0.148818665091553,45126,celltype,1.65449129862123,2.95327689864028
epithelial,0.198161961011281,0.170631549396612,ACTR3,0.239640118778531,0.0959834613112817,45126,celltype,1.16134420458597,2.49668136056648
epithelial,0.0666292117657143,0.0837685549056433,ACTR3B,0.0883747728582192,0.0393236857649144,45126,celltype,0.795396456829956,2.24736748702914
epithelial,0.119192343819045,0.158664033150065,ACVR1,0.153082480166645,0.0772002362669817,45126,celltype,0.751224719633295,1.98292761225807
epithelial,0.187123901042549,0.124897312258499,ACVR1B,0.214998005584364,0.0594802126402835,45126,celltype,1.49822200060847,3.61461393698439
epithelial,0.0471266201882619,0.046061316419865,ACVR1C,0.0574834906705669,0.0192114589486119,45126,celltype,1.02312794881254,2.99214603244488
epithelial,0.0530722833595795,0.0501046645934965,ACVR2A,0.0708903957807029,0.0255906674542233,45126,celltype,1.05922839300811,2.77016595630075
epithelial,0.0725743613537709,0.0814363313737402,ACVR2B,0.0983246908655764,0.0393236857649144,45126,celltype,0.891179159590348,2.50039356568413
epithelial,0.169298939870598,0.15514782117411,ACVRL1,0.186632983202588,0.0813496751329002,45126,celltype,1.09121055384083,2.29420686557983
epithelial,0.155238116707134,0.111052602193637,ACY1,0.196361299472588,0.0517277023036031,45126,celltype,1.3978791459245,3.79605686562479
epithelial,0.0489205214291884,0.0699863004493911,ADA,0.0718654434250765,0.0336680448907265,45126,celltype,0.699001391916181,2.13452974945008
epithelial,0.0321158656414609,0.127554551658416,ADA2,0.0414395248858751,0.0624040165386887,45126,celltype,0.251781416060051,0.664052206642561
