cell_ID,best_class_tmajor,best_score_tmajor,cd8t,cd4t,celltype_thresh,celltype_granular,best_score_granular,best_score_thresh,best_class_t4minor,best_score_t4minor,cd4_naive,cd4_tem,cd4_tcm,cd4_th1,cd4_th2,cd4_th17,cd4_treg,best_class_t8minor,best_score_t8minor,cd8_naive,cd8_tem,cd8_tcm,cd8_cytotoxic,cd8_exhausted
c_1_43_1695,cd4t,0.959598164815377,0.0404018351846235,0.959598164815377,cd4t,cd4_tcm,0.380945367669853,0.959598164815377,cd4_tcm,0.380945367669853,0.239174581288788,0.164671458348657,0.380945367669853,0.00179696556571139,0.0928969558578544,0.0759225362767862,0.00419029980772723,cd8_tcm,0.0184322479549864,0.0166520482319852,0.00504874558539819,0.0184322479549864,0.000268786094567962,7.31768572000825e-09
c_1_43_1698,cd8t,0.999995990925141,0.999995990925141,4.00907485970243e-06,cd8t,cd8_cytotoxic,0.702403321531914,0.999995990925141,cd4_tem,4.00874385143635e-06,1.88416817175378e-10,4.00874385143635e-06,4.22056133193779e-12,1.38284545626607e-10,6.54640171380807e-23,5.75435253419143e-14,2.87984274623305e-14,cd8_cytotoxic,0.702403321531914,0.00200328280973001,0.295012699493152,0.000573050594674087,0.702403321531914,3.63649566942465e-06
c_1_43_1706,cd4t,0.996856743530254,0.00314325646974658,0.996856743530254,cd4t,cd4_tem,0.342723659079037,0.996856743530254,cd4_tem,0.342723659079037,0.244036457735785,0.342723659079037,0.176315927715003,0.151898764766956,0.0247869509471637,0.0125920007291362,0.0445029825571721,cd8_naive,0.00187449143968607,0.00187449143968607,4.27828589346699e-05,0.00113600047376099,4.19384323537855e-06,8.5787854129474e-05
c_1_43_1707,cd4t,0.998927120592712,0.00107287940728832,0.998927120592712,cd4t,cd4_tem,0.631071519257861,0.998927120592712,cd4_tem,0.631071519257861,0.0358383664010148,0.631071519257861,0.1301344823541,0.00827184850008409,1.78830135195883e-07,0.170765962976481,0.0228447622730353,cd8_tem,0.0004452555874552,0.000279891536407359,0.0004452555874552,0.000341250594086307,6.47152658753756e-06,1.01627519152582e-08
c_1_43_1708,cd4t,0.983442268631706,0.0165577313682936,0.983442268631706,cd4t,cd4_th17,0.387940324366078,0.983442268631706,cd4_th17,0.387940324366078,0.0121860224578161,0.000554037510982754,0.0611672939018188,0.0548941242116351,0.157296240148734,0.387940324366078,0.309404226034642,cd8_naive,0.00697214908116088,0.00697214908116088,0.0028683670378207,0.00668814867478457,2.87268433272559e-05,3.3973120022655e-07
c_1_43_1710,cd4t,0.997087385376491,0.00291261462350923,0.997087385376491,cd4t,cd4_th2,0.463970100220291,0.997087385376491,cd4_th2,0.463970100220291,0.00405599310282519,0.00522649913590071,0.400304796238531,0.0388064338848294,0.463970100220291,0.00467732742675891,0.0800462353673539,cd8_tem,0.00171487809819548,1.6329226332858e-06,0.00171487809819548,8.52599970390631e-05,4.50666335234206e-05,0.00106577697211799
c_1_43_1712,cd8t,0.997644417126608,0.997644417126608,0.00235558287339253,cd8t,cd8_naive,0.49754876814838,0.997644417126608,cd4_tcm,0.00143498222146223,0.000769548640253382,0.000150939918229893,0.00143498222146223,1.0260883313292e-13,6.17162908575863e-16,1.39365008274132e-08,9.81568429683535e-08,cd8_naive,0.49754876814838,0.49754876814838,0.00214668872940922,0.447563957768864,5.78569155230549e-08,0.0503849446230386
c_1_43_1716,cd8t,0.998725808227141,0.998725808227141,0.00127419177285878,cd8_tcm,cd8_tcm,0.810006462995247,0.810006462995247,cd4_th17,0.000758987363822471,1.55523547205037e-05,0.000327604012384452,0.000166106066559491,5.78753685772398e-07,4.93819930751894e-07,0.000758987363822471,4.86940175534133e-06,cd8_tcm,0.810006462995247,0.0558384388963996,0.129318072586255,0.810006462995247,0.00350965686726554,5.3176881973027e-05
c_1_43_1718,cd4t,0.998978514805834,0.00102148519416553,0.998978514805834,cd4t,cd4_naive,0.465751261221882,0.998978514805834,cd4_naive,0.465751261221882,0.465751261221882,0.279955175609096,0.167971503026442,5.82320885104686e-12,0.078903994039354,0.000444238512343767,0.0059523423908932,cd8_naive,0.000469827906753321,0.000469827906753321,0.000238155729404487,0.000313479638158827,2.1902492289472e-08,1.73566090523345e-11
c_1_43_1724,cd4t,0.99662855706285,0.00337144293715018,0.99662855706285,cd4t,cd4_naive,0.335268235736798,0.99662855706285,cd4_naive,0.335268235736798,0.335268235736798,0.000445092322851498,0.0903323198851325,0.0468622240054246,0.207868543456295,0.0083817253885752,0.307470416267774,cd8_exhausted,0.00324064202308372,9.77816180755604e-05,3.45739579173089e-06,1.5906421011334e-05,1.36554791878409e-05,0.00324064202308372
c_1_43_1726,cd4t,0.99944722590968,0.000552774090319606,0.99944722590968,cd4t,cd4_th2,0.481587453126129,0.99944722590968,cd4_th2,0.481587453126129,0.0212497011250527,0.00138547439940951,0.481142379799514,0.00129303404992381,0.481587453126129,0.0118987049443581,0.000890478465294585,cd8_naive,0.000315335424878424,0.000315335424878424,1.04950300748006e-05,0.000226273561776014,6.46311418311055e-07,2.37621720561067e-08
c_1_43_1736,cd4t,0.9983092833362,0.00169071666380033,0.9983092833362,cd4t,cd4_tem,0.469784949158286,0.9983092833362,cd4_tem,0.469784949158286,0.112093364260511,0.469784949158286,0.2529993790163,0.00049510874334362,0.00852793192726305,0.141692413243172,0.0127161369873242,cd8_naive,0.000731949079090881,0.000731949079090881,0.000226621841142094,0.000728939451033444,3.15674683323412e-06,4.95457006771918e-08
c_1_43_1740,cd4t,0.603992425077905,0.396007574922095,0.603992425077905,tmajor,cd4_th17,0.336480537847175,0.603992425077905,cd4_th17,0.336480537847175,0.00246915573584101,0.00105169982625884,0.263227537833783,8.58570266337698e-15,6.33072453773483e-05,0.336480537847175,0.000700186589460956,cd8_tcm,0.263030454860889,0.128842967790468,0.00362417962112703,0.263030454860889,0.000394349313013821,0.000115623336597655
c_1_43_1742,cd4t,0.998170616796422,0.00182938320357818,0.998170616796422,cd4t,cd4_th17,0.517286111167217,0.998170616796422,cd4_th17,0.517286111167217,0.0903111159073162,0.00148872387897388,0.318534613793309,2.90489177683263e-07,0.0634401888083659,0.517286111167217,0.00710957275206276,cd8_tem,0.000904176094663868,0.000179532183390188,0.000904176094663868,0.000240960307259476,4.55195439986323e-06,0.000500162663864789
c_1_43_1753,cd4t,0.998538767589732,0.00146123241026821,0.998538767589732,cd4t,cd4_tem,0.379322280501926,0.998538767589732,cd4_tem,0.379322280501926,0.131090446115196,0.379322280501926,0.35204723340393,0.0838380792026677,0.00949037099854571,0.0403248212840605,0.00242553608340627,cd8_naive,0.000597949662848404,0.000597949662848404,0.000285028100166721,0.000427221653810543,2.42647348069058e-05,0.000126768258635636
c_1_43_1757,cd4t,0.940415526529532,0.059584473470468,0.940415526529532,cd4t,cd4_treg,0.604137111582012,0.940415526529532,cd4_treg,0.604137111582012,0.00057876913970533,0.0684384853612594,0.0185962654196275,2.28030031773204e-06,0.195471621511926,0.0531909932146835,0.604137111582012,cd8_exhausted,0.0461590591493687,2.73008254798298e-06,0.0124266236039121,2.57216474830724e-08,0.000996034912991727,0.0461590591493687
c_1_43_1771,cd4t,0.77754677259079,0.22245322740921,0.77754677259079,tmajor,cd4_th2,0.448993475535673,0.77754677259079,cd4_th2,0.448993475535673,0.0128299382495835,0.0876469594823222,0.0112559701928915,0.0305282869863187,0.448993475535673,0.137942425831414,0.0483497163125871,cd8_exhausted,0.0931591029781922,8.84620571941131e-05,0.0438477744198265,4.08719611653928e-06,0.0853538007578802,0.0931591029781922
c_1_43_1773,cd8t,0.999999686918111,0.999999686918111,3.13081888979632e-07,cd8_cytotoxic,cd8_cytotoxic,0.99574280319738,0.99574280319738,cd4_th2,2.7479400242097e-07,4.94035174514659e-09,3.95719200805445e-09,9.20872402842564e-09,2.53542235258381e-09,2.7479400242097e-07,5.64056512561324e-10,1.70821399118902e-08,cd8_cytotoxic,0.99574280319738,1.20857321793674e-05,0.00127418574441096,9.51473194314998e-07,0.99574280319738,0.00296966077094618
c_1_43_1775,cd4t,0.998682498882591,0.00131750111740916,0.998682498882591,cd4t,cd4_treg,0.649675708232485,0.998682498882591,cd4_treg,0.649675708232485,0.00423355699052158,0.000286062597282559,0.00341426544803453,0.286995376978947,0.0111157263700687,0.042961802265251,0.649675708232485,cd8_exhausted,0.00109219212058796,9.06048579145563e-07,1.77880736578057e-08,7.29751926362004e-07,0.000223655408242035,0.00109219212058796
c_1_43_1785,cd4t,0.679193601132907,0.320806398867093,0.679193601132907,tmajor,cd4_naive,0.481273626187902,0.679193601132907,cd4_naive,0.481273626187902,0.481273626187902,0.0793115145112119,0.0970149733076489,0.0170615349088216,0.000255035110457372,0.000176640997852108,0.00410027610901261,cd8_naive,0.19817040203117,0.19817040203117,0.00550799348724478,0.112334362445721,0.0047310112021475,6.26297008096603e-05
c_1_43_1788,cd4t,0.887384583601612,0.112615416398388,0.887384583601612,cd4t,cd4_treg,0.386598221354033,0.887384583601612,cd4_treg,0.386598221354033,0.227900708800936,0.00582234471843738,0.218467263533592,0.0276360451766447,0.00956434799720397,0.0113956520207653,0.386598221354033,cd8_exhausted,0.0969589821498747,0.00102710030862027,0.000117190546416265,0.00506286702457537,0.00944927636890148,0.0969589821498747
c_1_43_1792,cd4t,0.999288035463428,0.000711964536572527,0.999288035463428,cd4_th2,cd4_th2,0.942942551878279,0.942942551878279,cd4_th2,0.942942551878279,0.00386777907431629,0.000675352288758927,0.0203494939019439,0.0222229464012787,0.942942551878279,1.17616421965217e-06,0.00922873575463174,cd8_tem,0.000363105901977357,3.16598115493122e-05,0.000363105901977357,0.00031330569482237,2.61521010762446e-06,1.27791811586348e-06
c_1_43_1799,cd8t,0.999637871079048,0.999637871079048,0.000362128920951757,cd8t,cd8_naive,0.718677387531412,0.999637871079048,cd4_th1,0.000180463349802751,2.17882555300056e-07,1.05804010834779e-06,8.59034694203829e-07,0.000180463349802751,0.000176747876863157,1.81014204821897e-08,2.76463550751539e-06,cd8_naive,0.718677387531412,0.718677387531412,0.199642913975213,0.020973675895594,0.0603278279948728,1.6065681956765e-05
c_1_43_1800,cd4t,0.997987532135386,0.00201246786461374,0.997987532135386,cd4t,cd4_naive,0.317872991668373,0.997987532135386,cd4_naive,0.317872991668373,0.317872991668373,0.0466947978621448,0.317331274986363,0.000383161977584235,0.0978138633482834,0.00731516256022245,0.210576279732415,cd8_exhausted,0.000974940604671115,0.000797710562650061,9.5840359675715e-06,0.000228732085879557,1.50057544543183e-06,0.000974940604671115
c_1_43_1817,cd8t,0.999982992527739,0.999982992527739,1.70074722609278e-05,cd8t,cd8_cytotoxic,0.397398731927036,0.999982992527739,cd4_tem,4.93132654961965e-06,1.57973726532725e-07,4.93132654961965e-06,2.7576109300995e-06,1.89335193332017e-06,1.05646279847729e-06,1.67012740580321e-06,4.54061891707524e-06,cd8_cytotoxic,0.397398731927036,0.0506353849055081,0.35338811799182,1.02555435419889e-05,0.397398731927036,0.198550502159833
c_1_43_1829,cd4t,0.999135776555577,0.000864223444423152,0.999135776555577,cd4t,cd4_tcm,0.340739414785964,0.999135776555577,cd4_tcm,0.340739414785964,0.265183898986281,0.00180447431679007,0.340739414785964,8.57961648151352e-10,0.217273659687248,6.30760717888858e-05,0.174071251849542,cd8_naive,0.000441489303818642,0.000441489303818642,9.17853295409022e-09,0.00042037130631118,2.00801827287342e-06,3.45637487502709e-07
c_1_43_1830,cd4t,0.994957247077,0.00504275292300033,0.994957247077,cd4t,cd4_tcm,0.377721777816038,0.994957247077,cd4_tcm,0.377721777816038,0.325560052061145,0.000807353098076095,0.377721777816038,0.22830116020185,0.0118255086056617,0.0159311994810323,0.034810195813197,cd8_tcm,0.00247759542310861,0.000304201579416274,6.50081453662988e-05,0.00247759542310861,0.000823464122954206,0.00137248365215494
c_1_43_1833,cd8t,0.999954885114665,0.999954885114665,4.51148853351129e-05,cd8t,cd8_naive,0.513110206633164,0.999954885114665,cd4_naive,2.46902371226537e-05,2.46902371226537e-05,6.94242843901233e-06,7.26179769926978e-06,3.8858306899827e-08,3.37142959286004e-09,6.16660338848626e-06,1.15889491982049e-08,cd8_naive,0.513110206633164,0.513110206633164,0.0275642346408998,0.456225705255914,0.00305081756508311,3.92101960401084e-06
c_1_43_1839,cd4t,0.998128529540559,0.00187147045944111,0.998128529540559,cd4t,cd4_th2,0.494740341004886,0.998128529540559,cd4_th2,0.494740341004886,0.0704499326795641,0.000341687712559548,0.04739200326083,0.00900651373582842,0.494740341004886,0.00923250034369808,0.366965550803192,cd8_exhausted,0.00110337581657324,1.39381460269073e-05,1.38255824040856e-06,0.000689150991312407,6.36229472881524e-05,0.00110337581657324
c_1_43_1842,cd4t,0.569915714879495,0.430084285120505,0.569915714879495,tmajor,cd4_th17,0.218038876868424,0.569915714879495,cd4_th17,0.218038876868424,0.00822708881372279,0.099111628895788,0.106268346971658,0.0613084889318579,0.000545016591406902,0.218038876868424,0.0764162678066374,cd8_tem,0.102124783419699,0.0931807255427933,0.102124783419699,0.0833689451467745,0.087802200269159,0.0636076307420799
c_1_43_1846,cd8t,0.999981210159238,0.999981210159238,1.8789840761885e-05,cd8_cytotoxic,cd8_cytotoxic,0.840247049262527,0.840247049262527,cd4_th1,1.53264579436382e-05,1.49083664908682e-07,5.84657064317293e-08,1.75089855608908e-07,1.53264579436382e-05,1.7481510712528e-09,3.03985262774167e-06,3.91428124846462e-08,cd8_cytotoxic,0.840247049262527,0.00213724533534601,0.138881522801964,6.31011286695359e-05,0.840247049262527,0.0186522916307314
c_1_43_1856,cd4t,0.994409607692052,0.00559039230794773,0.994409607692052,cd4t,cd4_naive,0.567206777663384,0.994409607692052,cd4_naive,0.567206777663384,0.567206777663384,0.000245605992638295,0.326631001837952,6.82957696674836e-07,0.0920539069949119,0.00235843820344386,0.00591319404202568,cd8_naive,0.00473784656069025,0.00473784656069025,9.07191920782524e-06,0.000177205216984952,8.94650918074098e-09,0.000666259664555531
c_1_43_1858,cd8t,0.892424690790905,0.892424690790905,0.107575309209095,cd8_naive,cd8_naive,0.838400575602871,0.838400575602871,cd4_th1,0.102472526526433,0.00309619972857797,5.68262693814095e-06,0.000241295027318607,0.102472526526433,0.000170914239030069,0.000101932841866061,0.00148675821893091,cd8_naive,0.838400575602871,0.838400575602871,0.0311735979454448,0.0126232538480681,0.00999355638803546,0.000233707006485447
c_1_43_1860,cd4t,0.91098793773671,0.0890120622632899,0.91098793773671,cd4t,cd4_th2,0.661699741721151,0.91098793773671,cd4_th2,0.661699741721151,0.080834680447925,0.00123851618503125,0.139788187043006,5.26660244838418e-05,0.661699741721151,0.000116425426669136,0.0272577208884443,cd8_exhausted,0.0720957198412707,0.000534857788526108,3.89279236918255e-06,0.00723624272844084,0.00914134911268304,0.0720957198412707
c_1_43_1863,cd4t,0.905149685347526,0.0948503146524739,0.905149685347526,cd4t,cd4_naive,0.691868851100341,0.905149685347526,cd4_naive,0.691868851100341,0.691868851100341,0.0030371740221235,0.0892743436839652,2.75892694283007e-05,0.0128274199551435,0.0674888044210235,0.0406255028955006,cd8_naive,0.0658844747851232,0.0658844747851232,0.019993465284596,0.00892528261969026,3.78944264744614e-05,9.19753659010191e-06
c_1_43_1865,cd8t,0.999986585946934,0.999986585946934,1.34140530658794e-05,cd8t,cd8_tcm,0.285824156257509,0.999986585946934,cd4_tem,7.91739556420787e-06,5.87315862936756e-07,7.91739556420787e-06,3.82883082496102e-06,1.08963736217213e-07,3.66058066545317e-08,8.6926146975072e-07,6.56798011512824e-08,cd8_tcm,0.285824156257509,0.27162209870106,0.251424105108156,0.285824156257509,0.186888800839275,0.00422742504093451
c_1_43_1866,cd8t,0.522295871334936,0.522295871334936,0.477704128665064,tmajor,cd8_tem,0.124702348054193,0.522295871334936,cd4_tem,0.256191734314528,0.0172818496015291,0.256191734314528,0.0384838287566401,0.0207353387461458,0.0381960491396081,0.00271713079368964,0.104098197312924,cd8_tem,0.124702348054193,0.117986895966481,0.124702348054193,0.0990114600926335,0.102712500612614,0.0778826666090141
c_1_43_1867,cd4t,0.998504103090719,0.00149589690928061,0.998504103090719,cd4t,cd4_tcm,0.618118167456421,0.998504103090719,cd4_tcm,0.618118167456421,0.0355673743228183,0.000304568291453254,0.618118167456421,0.120469707436351,0.0147199563947488,0.108248025492739,0.101076303696188,cd8_naive,0.000762609588456808,0.000762609588456808,4.49982866245958e-06,0.000720575965209349,8.2114576619108e-06,6.92900803893555e-11
c_1_43_1869,cd4t,0.995528383973591,0.00447161602640977,0.995528383973591,cd4t,cd4_th17,0.489884370954173,0.995528383973591,cd4_th17,0.489884370954173,0.0125724805955492,0.382216679492826,0.0355319028614224,0.0468082104735163,0.0269198547834294,0.489884370954173,0.00159488481267394,cd8_tem,0.00432243282634526,1.08463003972713e-05,0.00432243282634526,6.17912335126149e-05,7.65449232951012e-05,7.42859518146879e-10
c_1_43_1871,cd8t,0.978488099232253,0.978488099232253,0.0215119007677465,cd8t,cd8_naive,0.366837294552323,0.978488099232253,cd4_tem,0.00937872436469458,0.000137606024523544,0.00937872436469458,0.000459692781892484,0.00445911514690655,0.0069596179710067,2.96892828476077e-05,8.74551958750117e-05,cd8_naive,0.366837294552323,0.366837294552323,0.168562521216082,0.222948031136646,0.215109682009636,0.00503057031756581
c_1_43_1877,cd4t,0.935517674338861,0.0644823256611392,0.935517674338861,cd4t,cd4_tcm,0.485978185345136,0.935517674338861,cd4_tcm,0.485978185345136,0.185259055884574,0.0214189878326778,0.485978185345136,0.0719990959947168,0.0208292830589892,0.000551659060038163,0.149481407162728,cd8_naive,0.038554165737174,0.038554165737174,0.00016351690914446,0.00823062034167616,1.1240202720935e-05,0.0175227824704237
c_1_43_1881,cd4t,0.9952840650674,0.00471593493260046,0.9952840650674,cd4t,cd4_naive,0.373727438624119,0.9952840650674,cd4_naive,0.373727438624119,0.373727438624119,0.113886910700957,0.148807128910264,4.13884602030614e-05,0.130630043122026,0.0198695735049015,0.208321581744929,cd8_exhausted,0.00466177693556366,5.59471443937374e-07,4.09948364709683e-07,3.45593636929916e-09,5.31851212917711e-05,0.00466177693556366
c_1_43_1882,cd4t,0.959531385169594,0.0404686148304054,0.959531385169594,cd4t,cd4_tem,0.620100232064963,0.959531385169594,cd4_tem,0.620100232064963,0.00888203239910881,0.620100232064963,0.0278539967593324,0.0178897816245434,0.200099711115763,0.0840766054597969,0.000629025746087628,cd8_naive,0.0184999425160016,0.0184999425160016,0.016307622194407,0.000957652480185306,0.00470289179259209,5.05847219420881e-07
c_1_43_1883,cd4t,0.994216614534712,0.00578338546528836,0.994216614534712,cd4t,cd4_tcm,0.427844473925432,0.994216614534712,cd4_tcm,0.427844473925432,0.238872240562095,0.0136507081968216,0.427844473925432,6.4269382825246e-05,0.220125955680666,0.0580356638220447,0.0356233029648279,cd8_naive,0.00383611184868218,0.00383611184868218,2.25996420445064e-05,0.00191008237114501,1.45431843112236e-05,4.84191054550891e-08
c_1_43_1884,cd4t,0.570484250151572,0.429515749848428,0.570484250151572,tmajor,cd4_tcm,0.294817053068401,0.570484250151572,cd4_tcm,0.294817053068401,0.0252926252321663,0.202996870348265,0.294817053068401,0.00399965747291485,0.00380289095769535,0.0373521795765367,0.00222297349559263,cd8_tem,0.135077324014255,0.123267548528536,0.135077324014255,0.0947497846440248,0.0661380702166125,0.0102830224449996
c_1_43_1887,cd4t,0.996554808117132,0.00344519188286802,0.996554808117132,cd4t,cd4_tem,0.554856709484281,0.996554808117132,cd4_tem,0.554856709484281,0.0163189341324631,0.554856709484281,0.221519025149557,0.1681686428358,2.94495423680952e-06,0.034482048685323,0.00120650287547013,cd8_exhausted,0.00242604405049465,4.54969544316924e-05,0.000952431984498103,1.08760517696165e-05,1.0342841673964e-05,0.00242604405049465
c_1_43_1890,cd8t,0.914267870868839,0.914267870868839,0.0857321291311608,cd8t,cd8_naive,0.366431610669327,0.914267870868839,cd4_tem,0.0484706674930601,0.0057885443864068,0.0484706674930601,0.0297701839855361,0.00149471318176539,1.31737622985372e-07,0.00015487772278882,5.30106239806371e-05,cd8_naive,0.366431610669327,0.366431610669327,0.1848909252344,0.353008569058108,0.00993525209569974,1.51381130427303e-06
c_1_43_1892,cd4t,0.998549699720161,0.00145030027983897,0.998549699720161,cd4t,cd4_naive,0.408238278043419,0.998549699720161,cd4_naive,0.408238278043419,0.408238278043419,0.316746449577577,0.254485522408531,0.00042276416578899,2.24213301448977e-05,0.00220505435351698,0.016429209841183,cd8_naive,0.000628615463106861,0.000628615463106861,0.000194166129990107,0.000626845796173788,6.70524387958134e-07,2.36618025849916e-09
c_1_43_1897,cd4t,0.871735929341028,0.128264070658972,0.871735929341028,cd4t,cd4_tcm,0.293082716079142,0.871735929341028,cd4_tcm,0.293082716079142,0.0876661524032543,0.196158743262798,0.293082716079142,0.28728696116161,0.00244367984580351,0.00425529157415153,0.000842385014267405,cd8_tcm,0.0774513505035372,0.0380994795132261,0.00118786785558369,0.0774513505035372,0.0114022588663843,0.000123113920241059
c_1_43_1901,cd4t,0.998675434336417,0.00132456566358287,0.998675434336417,cd4t,cd4_treg,0.404114488488895,0.998675434336417,cd4_treg,0.404114488488895,0.354642902525801,0.014181912153342,0.210339584872303,2.82763923799384e-10,0.00857397442112668,0.00682257159218505,0.404114488488895,cd8_exhausted,0.000707115558252449,3.381979694861e-05,5.48478618040217e-06,0.000577225681530548,9.19840670861196e-07,0.000707115558252449
c_1_43_1912,cd4t,0.998964014370517,0.00103598562948281,0.998964014370517,cd4t,cd4_treg,0.591534332952335,0.998964014370517,cd4_treg,0.591534332952335,0.0448351098755596,0.000732357549516299,0.098075794872933,0.0026826851092473,0.253002527375052,0.00810120663587455,0.591534332952335,cd8_exhausted,0.000922191850402747,1.30166724740775e-05,3.77784951801632e-08,9.9213809940837e-05,1.52551816996703e-06,0.000922191850402747
c_1_43_1913,cd8t,0.512792699128854,0.512792699128854,0.487207300871147,tmajor,cd8_naive,0.383383115723141,0.512792699128854,cd4_th17,0.357194956507017,0.00127229877233848,0.000631335518474028,0.0518361073592664,0.00487565459988416,0.069771835062507,0.357194956507017,0.00162511305165963,cd8_naive,0.383383115723141,0.383383115723141,0.000868817252200619,0.1222017034122,0.0063347590851201,4.30365619142417e-06
c_1_43_1914,cd4t,0.73165615292543,0.268343847074569,0.73165615292543,tmajor,cd4_th1,0.276440519120643,0.73165615292543,cd4_th1,0.276440519120643,0.0260856193889177,0.271925109294746,0.00986108376774607,0.276440519120643,0.00805730602700614,0.124888960096832,0.0143975552295402,cd8_exhausted,0.135989880213865,9.5985318970145e-05,0.0138988974224241,2.54644876422646e-05,0.118333619631668,0.135989880213865
c_1_43_1916,cd8t,0.787197797502346,0.787197797502346,0.212802202497654,tmajor,cd8_tcm,0.599799507183202,0.787197797502346,cd4_tem,0.123682135569707,0.0250622566601441,0.123682135569707,0.0344735864417403,1.77446727890457e-06,0.00311469119666705,0.0242583752641035,0.00220938289801378,cd8_tcm,0.599799507183202,0.186692816726816,3.03179953181939e-05,0.599799507183202,0.000175773586142424,0.000499382010867589
c_1_43_1918,cd4t,0.997294939472397,0.00270506052760329,0.997294939472397,cd4t,cd4_tem,0.415739188864789,0.997294939472397,cd4_tem,0.415739188864789,0.148603794707243,0.415739188864789,0.182156182054825,1.57607695259223e-06,0.00113638043219357,0.245867914335535,0.00378990300085907,cd8_tcm,0.00133373975541827,0.00121918235160727,5.56633267118733e-05,0.00133373975541827,9.64728781221054e-05,2.21574377586498e-09
c_1_43_1920,cd8t,0.989152065550116,0.989152065550116,0.0108479344498842,cd8t,cd8_naive,0.596369022660929,0.989152065550116,cd4_tem,0.00389782974306744,0.0021855846234153,0.00389782974306744,0.00282035870596167,0.000784529800423861,1.36247396182324e-05,0.0011268981006612,1.91087367364853e-05,cd8_naive,0.596369022660929,0.596369022660929,0.131726435803136,0.257185156663959,0.00385408407828245,1.73663438091894e-05
c_1_43_1931,cd4t,0.999534368104813,0.000465631895187193,0.999534368104813,cd4t,cd4_th17,0.573301354114409,0.999534368104813,cd4_th17,0.573301354114409,0.06143534336985,0.000593675243865074,0.301394958288932,0.000137305969616343,0.0602863383121288,0.573301354114409,0.00238539280601088,cd8_tcm,0.000195565085573772,0.000140734922735832,0.000128338724427136,0.000195565085573772,9.48123644939006e-07,4.50388055139382e-08
c_1_43_1934,cd8t,0.9999067461221,0.9999067461221,9.32538779001688e-05,cd8t,cd8_tcm,0.46300498142235,0.9999067461221,cd4_tcm,5.85402616177973e-05,1.45814692635412e-05,1.75873755765608e-05,5.85402616177973e-05,1.7517425385908e-08,2.33813991277382e-06,1.87260056916763e-08,1.70388098418099e-07,cd8_tcm,0.46300498142235,0.347527732481947,0.173341368485089,0.46300498142235,0.0160326532560633,1.04766515709491e-08
c_1_43_1935,cd8t,0.770730521484856,0.770730521484856,0.229269478515144,tmajor,cd8_exhausted,0.694422972081029,0.770730521484856,cd4_treg,0.085074767930691,0.000869660999060869,0.000561005029090787,0.0013108563706588,0.0524121562814148,0.0736188287949361,0.0154222031092921,0.085074767930691,cd8_exhausted,0.694422972081029,3.70145836978503e-06,0.00036187500077122,3.58552319801377e-07,0.0759416143923655,0.694422972081029
c_1_43_1936,cd4t,0.999015724204147,0.000984275795852549,0.999015724204147,cd4t,cd4_tem,0.499012006728439,0.999015724204147,cd4_tem,0.499012006728439,0.180443162067121,0.499012006728439,0.292778615223113,3.17682599114702e-06,0.00124242665234676,0.0128078212288631,0.0127285154782733,cd8_naive,0.000393283950159774,0.000393283950159774,7.09265129938099e-06,0.000342207482426142,3.91974249816217e-07,0.000241299737717435
c_1_43_1938,cd8t,0.917353541216052,0.917353541216052,0.0826464587839485,cd8t,cd8_naive,0.492826487827282,0.917353541216052,cd4_naive,0.0589953248695624,0.0589953248695624,3.80032934116137e-05,0.00481321621418443,0.0098485006373993,0.00747977006932645,5.79253553167153e-05,0.00141371834474768,cd8_naive,0.492826487827282,0.492826487827282,0.00157821479594411,0.0235306538856189,0.00161605931883997,0.397802125388367
c_1_43_1939,cd4t,0.994993344136251,0.00500665586374884,0.994993344136251,cd4t,cd4_th17,0.338210553706383,0.994993344136251,cd4_th17,0.338210553706383,0.21143276378386,0.225833097455977,0.163985144413185,1.95601799740937e-06,0.000315803862411714,0.338210553706383,0.0552140248964374,cd8_exhausted,0.00298135492215254,0.000329920321487364,0.00160566536992225,8.92068129102369e-05,5.08437276454137e-07,0.00298135492215254
c_1_43_1946,cd4t,0.998556836500562,0.00144316349943832,0.998556836500562,cd4t,cd4_tem,0.461126436736251,0.998556836500562,cd4_tem,0.461126436736251,0.0788345850729442,0.461126436736251,0.117987690862226,4.14602535104278e-11,0.0281423731497546,5.39645188361745e-05,0.312411786119088,cd8_exhausted,0.000981876520651316,0.000187771484473586,0.000121008043853832,0.000147661070871602,4.84637958798272e-06,0.000981876520651316
c_1_43_1949,cd8t,0.999999677721484,0.999999677721484,3.22278516561659e-07,cd8t,cd8_tem,0.350753771381104,0.999999677721484,cd4_tem,3.02177943712155e-07,2.78345186204578e-10,3.02177943712155e-07,7.26161855298413e-09,1.05492360233792e-08,3.88007216601158e-12,1.85339960921685e-09,1.54093405552825e-10,cd8_tem,0.350753771381104,0.00532833871660158,0.350753771381104,0.000783924290334571,0.342272130407428,0.300861512926015
c_1_43_1951,cd4t,0.99822654552568,0.00177345447432005,0.99822654552568,cd4t,cd4_naive,0.484989630376696,0.99822654552568,cd4_naive,0.484989630376696,0.484989630376696,0.000954810751080491,0.259145285145325,4.97806005252196e-07,0.0176791707322821,0.00602250974145053,0.22943464097284,cd8_exhausted,0.00130058167001873,0.000223613461783254,1.47932879931687e-07,0.000248962068452557,1.4934118556888e-07,0.00130058167001873
